,MonthYear,Count,Actor2CountryCode
1201,201509,1,VAT
1202,201604,1,MYS
1203,201509,1,TZA
1204,201706,1,PHL
1205,201508,1,BDI
1206,201608,1,THA
1207,201703,1,GAB
1208,201609,1,NAM
1209,201506,1,KOR
1210,201907,8,CAN
1211,201602,1,NPL
1212,201607,1,LKA
1213,201510,2,IDN
1214,201806,47,CAN
1215,201806,4,NMR
1216,201609,1,MCO
1217,201901,1337,
1218,202001,2,ARE
1219,201601,1,ECU
1220,201606,5,BOL
1221,201509,3,CYP
1222,201901,2,DZA
1223,201812,3,IDN
1224,201910,5,LTU
1225,201910,3,KOR
1226,201908,1,PER
1227,201505,1,MCO
1228,201806,1,AGO
1229,201904,29,SRB
1230,201911,66,UKR
1231,201912,26,CHN
1232,201609,4,COD
1233,201903,2,KWT
1234,201911,7,CYP
1235,201902,1,BWA
1236,201909,2,ARM
1237,201712,1,EGY
1238,201808,1,SGP
1239,202010,8,UKR
1240,201810,1,ISL
1241,201912,1,SVK
1242,201901,6,UZB
1243,201812,5,MRT
1244,202012,28,ITA
1245,202011,6,ITA
